Brand,Sub Brand AS,Brand Group AS,SPGR,NART,Active NART,Description,Product Type,SPGR Status,NART Status,Barcode (Pieces),Barcode (Shrink),Barcode (Carton),Shelf Life (days),PTT per Pieces,Last Price Update,Pieces per Shrink,Pieces per Carton,Shrink per Carton,Length (Pieces),Width (Pieces),Height (Pieces),Length (Shrink),Width (Shrink),Height (Shrink),Length (Carton),Width (Carton),Height (Carton),Gross Weight per Pieces,Gross Weight per Shrink,Gross Weight per Carton,Volume per Pieces,Volume per Shrink,Volume per Carton,Product Name (TRAX),Product EAN Code (TRAX),HS Code
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Happy Shave 150ml,82264-04800-28,82264-04800-31,NIVEA Whitening Happy Shave Deodorant Spray 150ml,Regular,Discontinue,Inactive,8999777007553,8999777007560,8999777007577,1095," 44,920 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.40 cm,10.30 cm,20.50 cm,0.14 Kg,0.85 Kg,1.84 Kg,374.6 Cm³,"2,264.4 Cm³",0.006 M³,NDEO SPY WHT_HPY_SHV 150ML,82264,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Happy Shave 150ml,82264-04800-25,82264-04800-31,NDEO Spray Happy Shave 150ml,Regular,Discontinue,Inactive,8999777007553,8999777007560,8999777007577,900," 44,920 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY WHT_HPY_SHV 150ML,82264,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Dry Comfort 150ml,83495-04800-63,83495-04800-63,NIVEA Brightening Hijab Fresh Deodorant Spray 150ml,Regular,Discontinue,Active,8999777015923,8999777015930,8999777015947,900," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.40 cm,10.30 cm,20.50 cm,0.14 Kg,0.85 Kg,1.84 Kg,374.6 Cm³,"2,264.4 Cm³",0.006 M³,NDEO SPY HJB_FRS 150ML,81603,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Brightening Hijab Fresh 150ml,83495-04800-62,83495-04800-63,NIVEA Brightening Hijab Fresh Deodorant Spray 150ml,Regular,Active,Active,8999777015923,8999777015930,8999777015947,1095," 44,920 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.40 cm,10.30 cm,20.50 cm,0.14 Kg,0.85 Kg,1.83 Kg,374.6 Cm³,"2,264.4 Cm³",0.006 M³,NDEO SPY HJB_FRS 150ML,83495,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Whitening Hijab Fresh 150ml,83495-04800-30,83495-04800-62,NIVEA Whitening Hijab Fresh Deodorant Spray 150ml,Regular,Active,Inactive,8999777015923,8999777015930,8999777015947,1095," 42,590 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.40 cm,10.30 cm,20.50 cm,0.14 Kg,0.85 Kg,1.83 Kg,374.6 Cm³,"2,264.4 Cm³",0.006 M³,NDEO SPY HJB_FRS_FML 150ML,83495,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Extra Bright Fresh Lavier 150ml,48332-00300-00,48332-00300-00,NIVEA Extra Bright Fresh Lavier Deodorant Spray 150ml,Regular,NPD,Inactive,8850029040172,04005805439501,04005805439518,1095," 50,450 ",4/1/2024,6,24,4,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.50 cm,19.20 cm,20.90 cm,0.14 Kg,0.85 Kg,3.68 Kg,374.6 Cm³,"2,264.4 Cm³",0.011 M³,NIVEA_DEO_BRIGHT_SIGNATU,98536,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Extra Bright Miracle Sweet 150ml,48332-00301-00,48332-00301-00,NIVEA Extra Bright Miracle Sweet Deodorant Spray 150ml,Regular,NPD,Inactive,8850029040189,04005805439525,04005805439532,1095," 50,450 ",4/1/2024,6,24,4,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.50 cm,19.20 cm,20.90 cm,0.14 Kg,0.85 Kg,3.68 Kg,374.6 Cm³,"2,264.4 Cm³",0.011 M³,NIVEA_DEO_BRIGHT_SIGNATU,98537,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Spray Extra Bright Velvet Romance 150ml,48332-00302-00,48332-00302-00,NIVEA Extra Bright Velvet Romance Deodorant Spray 150ml,Regular,NPD,Inactive,8850029040196,04005805439549,04005805439556,1095," 50,450 ",4/1/2024,6,24,4,4.50 cm,4.50 cm,18.50 cm,27.20 cm,4.50 cm,18.50 cm,28.50 cm,19.20 cm,20.90 cm,0.14 Kg,0.85 Kg,3.68 Kg,374.6 Cm³,"2,264.4 Cm³",0.011 M³,NIVEA_DEO_BRIGHT_SIGNATU,98538,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 50ml,81682-04800-25,81682-04800-25,NIVEA MEN Black & White Invisible Original Deodorant Spray 50ml,Regular,Discontinue,Inactive,8999777005061,8999777005078,8999777005085,1095," 14,372 ",12/31/2022,3,24,8,4.50 cm,4.50 cm,12.20 cm,13.50 cm,4.50 cm,12.20 cm,28.00 cm,19.00 cm,13.70 cm,0.07 Kg,0.21 Kg,1.77 Kg,247.1 Cm³,741.2 Cm³,0.007 M³,NDEO SPY INV_BLC&WHT_PWR_ML 50ML,81682,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 50ml,81682-04800-24,81682-04800-25,NDEO Spray Invissible Black & White Male 50ml,Regular,Discontinue,Inactive,8999777005061,8999777005078,8999777005085,1095," 14,372 ",12/31/2022,3,24,8,4.50 cm,4.50 cm,12.20 cm,13.50 cm,4.50 cm,12.20 cm,28.00 cm,19.00 cm,13.70 cm,0.07 Kg,0.21 Kg,1.77 Kg,247.1 Cm³,741.2 Cm³,0.007 M³,NDEO SPY INV_BLC&WHT_PWR_ML 50ML,81682,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 150ml,82241-04800-62,82241-04800-62,NIVEA MEN Black & White Invisible Original Deodorant Spray 150ml,Regular,Active,Active,8999777004972,8999777004989,8999777004996,1095," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.78 Kg,1.67 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY B&W_PWR_ML 150ML,82241,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 150ml,82241-04800-30,82241-04800-62,NIVEA MEN Black & White Invisible Original Deodorant Spray 150ml,Regular,Active,Inactive,8999777004972,8999777004989,8999777004996,1095," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.78 Kg,1.67 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY B&W_PWR_ML 150ML,82241,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 150ml,82241-04800-28,82241-04800-62,NDEO Spray Invissible Black & White Male 150ml,Regular,Active,Inactive,8999777004972,8999777004989,8999777004996,1095," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.84 Kg,1.81 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY INV_BLC&WHT_PWR_ML 150ML,82241,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 150ml,82241-04800-25,82241-04800-62,NDEO Spray Invissible Black & White Male 150ml,Regular,Active,Inactive,8999777004972,8999777004989,8999777004996,1095," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY INV_BLC&WHT_PWR_ML 150ML,82241,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male 150ml,82241-04800-24,82241-04800-62,NDEO Spray Invissible Black & White Male 150ml,Regular,Active,Inactive,8999777004972,8999777004989,8999777004996,1095," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY INV_BLC&WHT_PWR_ML 150ML,82241,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male Fresh 150ml,85974-04800-62,85974-04800-62,NIVEA MEN Black & White Invisible Fresh Deodorant Spray 150ml,Regular,Active,Active,8999777010942,8999777010959,8999777010966,1095," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.78 Kg,1.67 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY B&W_FRS_ML 150ML,85974,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male Fresh 150ml,85974-04800-30,85974-04800-62,NIVEA MEN Black & White Invisible Fresh Deodorant Spray 150ml,Regular,Active,Active,8999777010942,8999777010959,8999777010966,900," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.78 Kg,1.67 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY B&W_FRS_ML 150ML,85974,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male Fresh 150ml,85974-04800-28,85974-04800-62,NDEO Spray Black & White Male Fresh 150,Regular,Active,Inactive,8999777010942,8999777010959,8999777010966,900," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.84 Kg,1.81 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY INV_BLC&WHT_FRS_ML 150ML,85974,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Black & White Male Fresh 150ml,85974-04800-27,85974-04800-62,NDEO Spray Black & White Male Fresh 150,Regular,Active,Inactive,8999777010942,8999777010959,8999777010966,900," 39,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.79 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY INV_BLC&WHT_FRS_ML 150ML,85974,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick 50ml,83739-04800-25,83739-04800-25,NIVEA MEN Cool Kick Cool Blue Deodorant Spray 50ml,Regular,Discontinue,Inactive,8999777005009,8999777005016,8999777005023,1095," 14,372 ",12/31/2022,3,24,8,4.50 cm,4.50 cm,12.20 cm,13.50 cm,4.50 cm,12.20 cm,28.00 cm,19.00 cm,13.70 cm,0.07 Kg,0.21 Kg,1.77 Kg,247.1 Cm³,741.2 Cm³,0.007 M³,NDEO SPY CL_KCK 50ML,83739,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick 50ml,83739-04800-24,83739-04800-25,NDEO Spray Cool Kick 50ml,Regular,Discontinue,Inactive,8999777005009,8999777005016,8999777005023,1095," 14,372 ",12/31/2019,3,24,8,4.50 cm,4.50 cm,12.20 cm,13.50 cm,4.50 cm,12.20 cm,28.00 cm,19.00 cm,13.70 cm,0.07 Kg,0.21 Kg,1.77 Kg,247.1 Cm³,741.2 Cm³,0.007 M³,NDEO SPY CL_KCK 50ML,83739,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick Cool Blue 150ml,82883-04800-62,82883-04800-62,NIVEA MEN Cool Kick Cool Blue Deodorant Spray 150ml,Regular,Active,Active,8999777004910,8999777004927,8999777004934,1095," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.79 Kg,1.68 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY CL_KCK_ML 150ML,82883,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick Cool Blue 150ml,82883-04800-31,82883-04800-62,NIVEA MEN Cool Kick Cool Blue Deodorant Spray 150ml,Regular,Active,Active,8999777004910,8999777004927,8999777004934,1095," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.79 Kg,1.68 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY CL_KCK 150ML,82883,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick Cool Blue 150ml,82883-04800-28,82883-04800-62,NDEO Spray Cool Kick 150ml,Regular,Active,Inactive,8999777004910,8999777004927,8999777004934,1095," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.79 Kg,1.68 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY CL_KCK 150ML,82883,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick Cool Blue 150ml,82883-04800-25,82883-04800-62,NDEO Spray Cool Kick 150ml,Regular,Active,Inactive,8999777004910,8999777004927,8999777004934,1095," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY CL_KCK 150ML,82883,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Cool Kick Cool Blue 150ml,82883-04800-24,82883-04800-62,NDEO Spray Cool Kick 150ml,Regular,Active,Inactive,8999777004910,8999777004927,8999777004934,1095," 27,991 ",12/31/2017,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY CL_KCK 150ML,82883,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Deep 150ml,80027-04800-62,80027-04800-62,NIVEA MEN Deep Deodorant Spray 150ml,Regular,Active,Active,8999777010676,8999777010683,8999777010690,1095," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.50 cm,0.13 Kg,0.79 Kg,1.68 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY DP_ML 150ML,80027,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Deep 150ml,80027-04800-30,80027-04800-62,NIVEA MEN Deep Deodorant Spray 150ml,Regular,Active,Active,8999777010676,8999777010683,8999777010690,1095," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.50 cm,0.13 Kg,0.79 Kg,1.68 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY DP_ML 150ML,80027,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Deep 150ml,80027-04800-28,80027-04800-62,NDEO Spray Deep 150,Regular,Active,Inactive,8999777010676,8999777010683,8999777010690,900," 43,540 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.80 Kg,1.71 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NMEN DEO SPRY_DEEP 150ML,80027,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Deep Espresso 150ml,85367-04800-29,85367-04800-29,NIVEA MEN Deep Espresso Deodorant Spray 150ml,Regular,Discontinue,Inactive,8999777014261,8999777014278,8999777014285,1095," 38,600 ",4/1/2024,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.80 Kg,1.71 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY DP_ESP_ML 150ML,85367,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Silver Protect 50ml,83745-04800-25,83745-04800-25,NIVEA MEN Silver Protect Deodorant Spray 50ml,Regular,Discontinue,Inactive,8999777005030,8999777005047,8999777005054,1095," 14,372 ",12/31/2022,3,24,8,4.50 cm,4.50 cm,12.20 cm,13.50 cm,4.50 cm,12.20 cm,28.00 cm,19.00 cm,13.70 cm,0.07 Kg,0.21 Kg,1.77 Kg,247.1 Cm³,741.2 Cm³,0.007 M³,NDEO SPY SLV_PRTT_DYN_PWR 50ML MALE,83745,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Silver Protect 50ml,83745-04800-24,83745-04800-25,NDEO Spray Silver Protect 50ml,Regular,Discontinue,Inactive,8999777005030,8999777005047,8999777005054,1095," 14,372 ",12/31/2017,3,24,8,4.50 cm,4.50 cm,12.20 cm,13.50 cm,4.50 cm,12.20 cm,28.00 cm,19.00 cm,13.70 cm,0.07 Kg,0.21 Kg,1.77 Kg,247.1 Cm³,741.2 Cm³,0.007 M³,NDEO SPY SLV_PRTT_DYN_PWR 50ML MALE,83745,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Silver Protect 150ml,82959-04800-28,82959-04800-28,NIVEA MEN Silver Protect Deodorant Spray 150ml,Regular,Discontinue,Inactive,8999777004941,8999777004958,8999777004965,1095," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.13 Kg,0.84 Kg,1.81 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY SLV_PRTT_DYN_PWR 150ML,82959,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Silver Protect 150ml,82959-04800-25,82959-04800-28,NDEO Spray Silver Protect 150ml,Regular,Discontinue,Inactive,8999777004941,8999777004958,8999777004965,1095," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY SLV_PRTT_DYN_PWR 150ML,82959,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Silver Protect 150ml,82959-04800-24,82959-04800-28,NDEO Spray Silver Protect 150ml,Regular,Discontinue,Inactive,8999777004941,8999777004958,8999777004965,1095," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY SLV_PRTT_DYN_PWR 150ML,82959,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Dry Impact 150ml,81602-04800-25,81602-04800-28,NDEO Spray Dry Impact Plus 150ml,Regular,Discontinue,Inactive,8999777007591,8999777007607,8999777007614,900," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY DRY_ML 150ML,81602,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Fresh Active 150ml,82877-04800-28,82877-04800-28,NIVEA MEN Fresh Active Deodorant Spray 150ml,Regular,Discontinue,Inactive,8999777007515,8999777007522,8999777007539,1095," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.00 cm,0.13 Kg,0.79 Kg,1.69 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY FRS_ACT_ML 150ML AP,82877,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Spray Fresh Active 150ml,82877-04800-25,82877-04800-28,NDEO Spray Fresh Active 150ml,Regular,Discontinue,Inactive,8999777007515,8999777007522,8999777007539,1095," 27,991 ",12/31/2022,6,12,2,4.50 cm,4.50 cm,16.70 cm,27.00 cm,4.50 cm,16.70 cm,28.00 cm,10.00 cm,18.20 cm,0.14 Kg,0.82 Kg,1.72 Kg,338.2 Cm³,"2,029.1 Cm³",0.005 M³,NDEO SPY FRS_AP_ML 150ML,82877,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Lotion Brightening Hijab Fresh,98535-04800-32,98535-04800-32,NIVEA Brightening Hijab Fresh Deodorant Lotion,Regular,Active,Active,8999777018191,8999777018337,8999777018344,1095," 2,125 ",4/1/2024,12,180,15,8.80 cm,13.10 cm,1.40 cm,17.60 cm,13.10 cm,1.40 cm,27.30 cm,18.30 cm,18.50 cm,0.01 Kg,0.20 Kg,3.00 Kg,161.4 Cm³,322.8 Cm³,0.009 M³,NDEO CRM SCH HJB_FRS_FML 9ML,98535,3307.20.00
Nivea,Nivea Deodorant,Deo Male,NDEO Lotion Cool Kick Cool Blue,95672-04800-32,95672-04800-32,NIVEA MEN Cool Kick Cool Blue Deodorant Lotion,Regular,Active,Active,8999777018351,8999777018368,8999777018375,1095," 2,125 ",4/1/2024,12,180,15,8.80 cm,13.10 cm,1.40 cm,17.60 cm,13.10 cm,1.40 cm,27.30 cm,18.30 cm,18.50 cm,0.01 Kg,0.20 Kg,3.00 Kg,161.4 Cm³,322.8 Cm³,0.009 M³,NDEO CRM SCH CL_KCK_ML 9ML,95672,3307.20.00
Nivea,Nivea Deodorant,Deo Female,NDEO Lotion Extra Brightening,98534-04800-32,98534-04800-32,NIVEA Extra Brightening Deodorant Lotion,Regular,Active,Active,8999777018160,8999777018313,8999777018320,1095," 2,125 ",4/1/2024,12,180,15,8.80 cm,13.10 cm,1.40 cm,17.60 cm,13.10 cm,1.40 cm,27.30 cm,18.30 cm,18.50 cm,0.01 Kg,0.20 Kg,3.00 Kg,161.4 Cm³,322.8 Cm³,0.009 M³,NDEO CRM SCH XTR_BRG_FML 9ML,98534,3307.20.00
Nivea,Nivea Deodorant,Deo Male,Nivea Men Deep Clean Pack,48332-00185-00,48332-00185-00,NIVEA MEN Deep Clean Pack,VAS,Discontinue,Inactive,8999777010676,,8999777015763,900, -   ,12/31/2022,0,12,0,26.00 cm,5.60 cm,19.00 cm,0.00 cm,0.00 cm,0.00 cm,53.60 cm,35.60 cm,21.20 cm,0.39 Kg,0.00 Kg,5.17 Kg,"2,766.4 Cm³",,0.040 M³,NDEO_SPY_DEEP_150+NM_DEE,80027,3307.20.00
Nivea,NBC Bath Care,Soap,NBC Soap Normal,48332-00008-01,48332-00008-01,NIVEA Soap Normal 100g,Regular,Discontinue,Inactive,8999777806958,08999777002329,08999777002336,900," 5,409 ",12/31/2019,1,48,48,6.20 cm,4.70 cm,13.20 cm,6.20 cm,4.70 cm,13.20 cm,38.70 cm,20.60 cm,17.40 cm,0.11 Kg,0.11 Kg,5.73 Kg,384.6 Cm³,384.6 Cm³,0.014 M³,SOAP NORMAL 100G,80695,3401.11.50
Nivea,NBC Bath Care,Soap,NBC Soap Normal,48332-00008-00,48332-00008-01,NBC Extra Care Soap Normal Skin 100G,Regular,Discontinue,Inactive,8999777806958,08999777002329,08999777002336,900," 5,409 ",12/31/2019,1,48,48,6.20 cm,4.70 cm,13.20 cm,6.20 cm,4.70 cm,13.20 cm,38.70 cm,20.60 cm,17.40 cm,0.11 Kg,0.11 Kg,5.73 Kg,384.6 Cm³,384.6 Cm³,0.014 M³,SOAP NORMAL 100G,80695,3401.11.50
Nivea,NBC Bath Care,Soap,NBC Soap Dry,48332-00009-00,48332-00009-00,NIVEA Soap Dry 100g,Regular,Discontinue,Inactive,8999777806965,08999777002350,08999777002367,900," 5,409 ",12/31/2019,1,48,48,6.20 cm,4.70 cm,13.20 cm,6.20 cm,4.70 cm,13.20 cm,38.70 cm,20.60 cm,17.40 cm,0.11 Kg,0.11 Kg,5.73 Kg,384.6 Cm³,384.6 Cm³,0.014 M³,SOAP DRY 100G,80696,3401.11.50
Nivea,NBC Bath Care,Soap,NBC Soap Exfo,48332-00010-00,48332-00010-00,NIVEA Soap Exfoliating 100g,Regular,Discontinue,Inactive,8999777806972,08999777002381,08999777002398,900," 5,409 ",12/31/2019,1,48,48,6.20 cm,4.70 cm,13.20 cm,6.20 cm,4.70 cm,13.20 cm,38.70 cm,20.60 cm,17.40 cm,0.11 Kg,0.11 Kg,5.73 Kg,384.6 Cm³,384.6 Cm³,0.014 M³,SOAP EXFOLIATING 100G,80697,3401.11.50
Nivea,NBC Bath Care,Soap,NBC Soap Creme Care,82411-04810-50,82411-04810-50,NIVEA Soap Creme Care 75g,Regular,Discontinue,Inactive,8999777009229,,8999777009601,900," 5,836 ",4/1/2024,0,48,0,8.90 cm,5.90 cm,2.70 cm,0.00 cm,0.00 cm,0.00 cm,36.90 cm,17.50 cm,13.30 cm,0.08 Kg,0.00 Kg,4.11 Kg,141.8 Cm³,,0.009 M³,NBC BAR_SOP CRM_CR 75G BOX_INDIA,82411,3401.11.50
Nivea,NBC Bath Care,Soap,NBC Soap Creme Care,82411-04801-50,82411-04810-50,NBC Crème Care Soap 100G,Regular,Discontinue,Inactive,8999777009229,,8999777009601,900," 5,836 ",4/1/2024,0,48,0,8.90 cm,5.90 cm,2.70 cm,0.00 cm,0.00 cm,0.00 cm,36.90 cm,17.50 cm,13.30 cm,0.08 Kg,0.00 Kg,4.11 Kg,141.8 Cm³,,0.009 M³,NBC SOAP CREME CARE,82411,3401.11.50
Nivea,NBC Bath Care,Soap,NBC Soap Creme Soft,82449-04810-50,82449-04810-50,NIVEA Soap Creme Soft 75g,Regular,Discontinue,Inactive,8999777009243,,8999777009618,900," 5,836 ",4/1/2024,0,48,0,8.90 cm,5.90 cm,2.70 cm,0.00 cm,0.00 cm,0.00 cm,36.90 cm,17.50 cm,13.30 cm,0.08 Kg,0.00 Kg,4.11 Kg,141.8 Cm³,,0.009 M³,NBC BAR_SOP CRM_SFT 75G BOX,82449,3401.11.50
